"Payment ID","Payment Date","IO Type","Sender Amt ($)","Payment Rail","Customer Type","LIC","Sender Name","Sender Account #","Receiver Name","Receiver Account #","Status","STP?","Creation Date Time (EST)"
263205,"2025-04-17 00:00:00","IN",28.91,"FEDWIRE","Corporate","CTRC","TEST","112277","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/17/2025 10:26:17"
263206,"2025-04-17 00:00:00","IN",28.72,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","RETURN_INITIATED","STP_YES","04/17/2025 10:27:48"
263208,"2025-04-17 00:00:00","IN",38.68,"FEDWIRE","Corporate","CTRC","TEST","112277","AUTOMATION-CORP-ENTITY","9901020020","RETURN_INITIATED","STP_YES","04/17/2025 10:36:38"
263209,"2025-04-17 00:00:00","IN",24.17,"FEDWIRE","Corporate","CTRC","TEST","112277","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/17/2025 11:56:44"
263210,"2025-04-17 00:00:00","IN",34.76,"FEDWIRE","Corporate","CTRC","TEST","112277","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/17/2025 11:58:53"
263212,"2025-04-17 00:00:00","IN",25.38,"FEDWIRE","Corporate","CTRC","TEST","112277","AUTOMATION-CORP-ENTITY","9901020020","RETURN_INITIATED","STP_YES","04/17/2025 12:09:49"
263213,"2025-04-17 00:00:00","IN",28.39,"FEDWIRE","Corporate","CTRC","TEST","112277","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/17/2025 12:10:03"
263216,"2025-04-17 00:00:00","IN",18.55,"FEDWIRE","Corporate","CTRC","TEST","112277","AUTOMATION-CORP-ENTITY","9901020020","RETURN_INITIATED","STP_YES","04/17/2025 12:52:45"
263223,"2025-04-17 00:00:00","OUT",32.76,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,"","RETURN_INITIATED","STP_YES","04/17/2025 13:05:27"
263224,"2025-04-17 00:00:00","OUT",31.42,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,"","RETURN_INITIATED","STP_YES","04/17/2025 13:05:29"
263233,"2025-04-17 00:00:00","OUT",43.96,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","PROCESSED","STP_YES","04/17/2025 13:15:43"
263234,"2025-04-17 00:00:00","OUT",29.72,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","PROCESSED","STP_YES","04/17/2025 13:15:51"
263238,"2025-04-17 00:00:00","IN",16.17,"FEDWIRE","Corporate","CTRC","TEST","112277","AUTOMATION-CORP-ENTITY","9901020020","RETURN_INITIATED","STP_YES","04/17/2025 13:20:36"
263240,"2025-04-17 00:00:00","OUT",23.21,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,"","PROCESSED","STP_YES","04/17/2025 13:24:31"
263241,"2025-04-17 00:00:00","OUT",12.87,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,"","PROCESSED","STP_YES","04/17/2025 13:24:33"
263247,"2025-04-17 00:00:00","OUT",22.22,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Duch","1234567891","PROCESSED","STP_YES","04/17/2025 13:53:54"
262897,"2025-04-16 00:00:00","IN",38.05,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","PROCESSED","STP_YES","04/16/2025 01:06:05"
262899,"2025-04-16 00:00:00","IN",44.92,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","PROCESSED","STP_YES","04/16/2025 01:33:06"
262907,"2025-04-16 00:00:00","IN",46.29,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","RETURN_INITIATED","STP_YES","04/16/2025 01:52:00"
262913,"2025-04-16 00:00:00","IN",17.43,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","PROCESSED","STP_YES","04/16/2025 02:08:30"
262921,"2025-04-16 00:00:00","OUT",46.64,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,"","PROCESSED","STP_YES","04/16/2025 02:44:29"
262923,"2025-04-16 00:00:00","IN",23.03,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","PROCESSED","STP_YES","04/16/2025 02:46:39"
262924,"2025-04-16 00:00:00","IN",20,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","PROCESSED","STP_YES","04/16/2025 02:50:25"
262926,"2025-04-16 00:00:00","OUT",40.53,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,"","PROCESSED","STP_YES","04/16/2025 03:38:37"
262927,"2025-04-16 00:00:00","OUT",40.97,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,"","PROCESSED","STP_YES","04/16/2025 04:08:03"
262928,"2025-04-16 00:00:00","OUT",11.79,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,"","PROCESSED","STP_YES","04/16/2025 04:24:00"
262929,"2025-04-16 00:00:00","OUT",12.85,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,"","PROCESSED","STP_YES","04/16/2025 04:44:06"
262930,"2025-04-16 00:00:00","OUT",25.35,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,"","PROCESSED","STP_YES","04/16/2025 05:26:47"
262931,"2025-04-16 00:00:00","OUT",14.77,"FEDWIRE","Consumer","CTRC","SteveePay","112288","Sophia","676789","PROCESSED","STP_YES","04/16/2025 05:51:18"
262932,"2025-04-16 00:00:00","IN",35.14,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","RETURNED","STP_YES","04/16/2025 05:52:21"
262934,"2025-04-16 00:00:00","OUT",35.14,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,,"PROCESSED","STP_YES","04/16/2025 05:59:18"
262939,"2025-04-16 00:00:00","OUT",15.77,"FEDWIRE","Consumer","CTRC","SteveePay","112288","Sophia","676789","PROCESSED","STP_NO","04/16/2025 06:06:41"
262946,"2025-04-16 00:00:00","OUT",23,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","RETURNED","STP_YES","04/16/2025 06:18:34"
262948,"2025-04-16 00:00:00","IN",12.45,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","RETURN_INITIATED","STP_YES","04/16/2025 06:24:49"
262951,"2025-04-16 00:00:00","OUT",53,"FEDWIRE","Consumer","CTRC","SteveePay","112288","Sophia","676789","PROCESSED","STP_NO","04/16/2025 06:27:26"
262955,"2025-04-16 00:00:00","OUT",12.78,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,"","PROCESSED","STP_YES","04/16/2025 06:48:34"
262956,"2025-04-16 00:00:00","OUT",27.45,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","RETURNED","STP_YES","04/16/2025 06:56:26"
262957,"2025-04-16 00:00:00","OUT",18.96,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","RETURNED","STP_YES","04/16/2025 07:00:23"
262963,"2025-04-16 00:00:00","OUT",25,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","RETURNED","STP_YES","04/16/2025 07:28:01"
262969,"2025-04-16 00:00:00","OUT",11.48,"FEDWIRE","Corporate","CTRD","AUTOMATION-BLOCK-PAYMENT","8529633","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_NO","04/16/2025 08:30:05"
262972,"2025-04-16 00:00:00","OUT",40.67,"FEDWIRE","Corporate","CTRD","AUTOMATION-BLOCK-PAYMENT","8529633","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_NO","04/16/2025 08:36:03"
262975,"2025-04-16 00:00:00","OUT",30.03,"FEDWIRE","Processing Org","BTRD","Settlement (FED)","100000002","FIRST BANK",,"PROCESSED","STP_YES","04/16/2025 08:36:59"
262976,"2025-04-16 00:00:00","IN",11.48,"FEDWIRE","Corporate","CTRD","AUTOMATION-BLOCK-PAYMENT","8529633","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/16/2025 08:38:05"
262977,"2025-04-16 00:00:00","IN",30.03,"FEDWIRE","Processing Org","BTRD",,"100000002","Settlement (FED)","100000002","PROCESSED","STP_YES","04/16/2025 08:42:45"
262980,"2025-04-16 00:00:00","OUT",45.3,"FEDWIRE","Processing Org","BTRD","Settlement (FED)","100000002","FIRST BANK",,"PROCESSED","STP_YES","04/16/2025 08:43:15"
262981,"2025-04-16 00:00:00","IN",40.67,"FEDWIRE","Corporate","CTRD","AUTOMATION-BLOCK-PAYMENT","8529633","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/16/2025 08:44:02"
262984,"2025-04-16 00:00:00","OUT",41.54,"FEDWIRE","Corporate","CTRD","AUTOMATION-BLOCK-PAYMENT","8529633","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_NO","04/16/2025 08:45:10"
262985,"2025-04-16 00:00:00","IN",45.3,"FEDWIRE","Processing Org","BTRD",,"100000002","Settlement (FED)","100000002","PROCESSED","STP_YES","04/16/2025 08:48:58"
262986,"2025-04-16 00:00:00","IN",41.54,"FEDWIRE","Corporate","CTRD","AUTOMATION-BLOCK-PAYMENT","8529633","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/16/2025 08:53:08"
262989,"2025-04-16 00:00:00","OUT",19.98,"FEDWIRE","Corporate","CTRD","AUTOMATION-BLOCK-PAYMENT","8529633","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_NO","04/16/2025 08:53:15"
262990,"2025-04-16 00:00:00","OUT",23,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","RETURNED","STP_NO","04/16/2025 08:53:16"
262991,"2025-04-16 00:00:00","IN",19.98,"FEDWIRE","Corporate","CTRD","AUTOMATION-BLOCK-PAYMENT","8529633","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/16/2025 09:01:28"
262993,"2025-04-16 00:00:00","OUT",25,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","RETURNED","STP_NO","04/16/2025 09:22:06"
262997,"2025-04-16 00:00:00","OUT",42.18,"FEDWIRE","Corporate","CTRD","AUTOMATION-BLOCK-PAYMENT","8529633","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_NO","04/16/2025 09:30:59"
262998,"2025-04-16 00:00:00","IN",42.18,"FEDWIRE","Corporate","CTRD","AUTOMATION-BLOCK-PAYMENT","8529633","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/16/2025 09:38:58"
263007,"2025-04-16 00:00:00","OUT",11.47,"FEDWIRE","Corporate","CTRD","AUTOMATION-BLOCK-PAYMENT","8529633","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_NO","04/16/2025 09:58:35"
263010,"2025-04-16 00:00:00","OUT",26.38,"FEDWIRE","Processing Org","BTRD","Settlement (FED)","100000002","FIRST BANK",,"PROCESSED","STP_YES","04/16/2025 09:58:51"
263011,"2025-04-16 00:00:00","IN",26.38,"FEDWIRE","Processing Org","BTRD",,"100000002","Settlement (FED)","100000002","PROCESSED","STP_YES","04/16/2025 10:04:48"
263012,"2025-04-16 00:00:00","IN",11.47,"FEDWIRE","Corporate","CTRD","AUTOMATION-BLOCK-PAYMENT","8529633","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/16/2025 10:06:46"
263013,"2025-04-16 00:00:00","OUT",26,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","RETURNED","STP_YES","04/16/2025 10:19:08"
263017,"2025-04-16 00:00:00","OUT",27,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","RETURNED","STP_YES","04/16/2025 10:36:47"
263023,"2025-04-16 00:00:00","IN",41.28,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","PROCESSED","STP_YES","04/16/2025 12:57:02"
263030,"2025-04-16 00:00:00","IN",33.43,"FEDWIRE","Corporate","CTRC","TEST","112277","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/16/2025 13:03:49"
263032,"2025-04-16 00:00:00","OUT",41.97,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,"","RETURNED","STP_YES","04/16/2025 13:05:17"
263033,"2025-04-16 00:00:00","OUT",41.09,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","PROCESSED","STP_YES","04/16/2025 13:06:29"
263034,"2025-04-16 00:00:00","OUT",22.9,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","PROCESSED","STP_YES","04/16/2025 13:06:37"
263038,"2025-04-16 00:00:00","IN",47.46,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","PROCESSED","STP_YES","04/16/2025 13:09:43"
263039,"2025-04-16 00:00:00","IN",31.76,"FEDWIRE","Corporate","CTRC","TEST","112277","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/16/2025 13:10:42"
263041,"2025-04-16 00:00:00","OUT",44.57,"FEDWIRE","Corporate","DRRC","AUTOMATION-CORP-ENTITY","9901020020","Name","4298429842","PROCESSED","STP_YES","04/16/2025 13:13:37"
263042,"2025-04-16 00:00:00","IN",12.34,"FEDWIRE","Corporate","CTRC","TEST","112277","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/16/2025 13:16:24"
263044,"2025-04-16 00:00:00","OUT",41.78,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","PROCESSED","STP_YES","04/16/2025 13:18:21"
263045,"2025-04-16 00:00:00","OUT",33.88,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,"","PROCESSED","STP_YES","04/16/2025 13:18:57"
263046,"2025-04-16 00:00:00","IN",38.99,"FEDWIRE","Corporate","CTRC","TEST","112277","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/16/2025 13:19:42"
263047,"2025-04-16 00:00:00","IN",41.42,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","PROCESSED","STP_YES","04/16/2025 13:25:37"
263048,"2025-04-16 00:00:00","IN",22.14,"FEDWIRE","Corporate","CTRC","TEST","112277","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/16/2025 13:26:27"
263049,"2025-04-16 00:00:00","OUT",29.32,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,"","PROCESSED","STP_YES","04/16/2025 13:30:40"
263050,"2025-04-16 00:00:00","OUT",21.35,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","RETURNED","STP_YES","04/16/2025 13:31:12"
263051,"2025-04-16 00:00:00","IN",14.12,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","PROCESSED","STP_YES","04/16/2025 13:32:08"
263052,"2025-04-16 00:00:00","IN",37.51,"FEDWIRE","Corporate","CTRC","TEST","112277","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/16/2025 13:32:30"
263053,"2025-04-16 00:00:00","IN",45.58,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","PROCESSED","STP_YES","04/16/2025 13:33:00"
263056,"2025-04-16 00:00:00","IN",23.8,"FEDWIRE","Corporate","CTRC","TEST","112277","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/16/2025 13:41:18"
263057,"2025-04-16 00:00:00","OUT",46.83,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","RETURNED","STP_YES","04/16/2025 13:42:43"
263058,"2025-04-16 00:00:00","IN",40.91,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","PROCESSED","STP_YES","04/16/2025 13:46:07"
263059,"2025-04-16 00:00:00","IN",21.74,"FEDWIRE","Corporate","CTRC","TEST","112277","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/16/2025 13:47:52"
263061,"2025-04-16 00:00:00","IN",44.8,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","PROCESSED","STP_YES","04/16/2025 13:53:37"
263062,"2025-04-16 00:00:00","IN",12.39,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","PROCESSED","STP_YES","04/16/2025 14:01:22"
263063,"2025-04-16 00:00:00","IN",37.78,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","PROCESSED","STP_YES","04/16/2025 14:08:43"
263064,"2025-04-16 00:00:00","IN",34.68,"FEDWIRE","Corporate","CTRC","TEST","112277","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/16/2025 14:16:29"
263065,"2025-04-16 00:00:00","IN",29.07,"FEDWIRE","Corporate","CTRC","TEST","112277","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/16/2025 14:24:02"
263066,"2025-04-16 00:00:00","IN",23.94,"FEDWIRE","Corporate","CTRC","TEST","112277","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/16/2025 14:32:29"
263067,"2025-04-16 00:00:00","IN",33.02,"FEDWIRE","Corporate","CTRC","TEST","112277","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/16/2025 14:40:24"
263068,"2025-04-16 00:00:00","IN",18.89,"FEDWIRE","Corporate","CTRC","TEST","112277","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/16/2025 14:48:17"
263069,"2025-04-16 00:00:00","IN",28.8,"FEDWIRE","Corporate","CTRC","TEST","112277","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/16/2025 14:55:09"
263070,"2025-04-16 00:00:00","IN",36.46,"FEDWIRE","Corporate","CTRC","TEST","112277","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/16/2025 15:02:51"
262555,"2025-04-15 00:00:00","OUT",25.41,"FEDWIRE","Processing Org","BTRC","Fedwire Settlement GL(FED)","22222220",,"","PROCESSED","STP_YES","04/15/2025 01:45:22"
262558,"2025-04-15 00:00:00","IN",25.41,"FEDWIRE","Processing Org","BTRC",,"22222220","Settlement (FED)","100000002","RETURN_INITIATED","STP_YES","04/15/2025 01:50:02"
262563,"2025-04-15 00:00:00","OUT",16.69,"FEDWIRE","Processing Org","BTRC","Fedwire Settlement GL(FED)","22222220",,"","PROCESSED","STP_YES","04/15/2025 02:06:47"
262565,"2025-04-15 00:00:00","IN",29.05,"FEDWIRE","Corporate","CTRC","TEST","112277","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/15/2025 02:11:27"
262566,"2025-04-15 00:00:00","IN",16.69,"FEDWIRE","Processing Org","BTRC",,"22222220","Settlement (FED)","100000002","RETURN_INITIATED","STP_YES","04/15/2025 02:11:34"
262572,"2025-04-15 00:00:00","OUT",263.22,"FEDWIRE","Processing Org","BTRC","Fedwire Settlement In Progress","22222221",,"","PROCESSED","STP_YES","04/15/2025 02:20:47"
262574,"2025-04-15 00:00:00","OUT",27.44,"FEDWIRE","Processing Org","BTRC","Fedwire Settlement GL(FED)","22222220",,"","PROCESSED","STP_YES","04/15/2025 02:29:31"
262577,"2025-04-15 00:00:00","OUT",33.11,"FEDWIRE","Processing Org","BTRC","Fedwire Settlement GL(FED)","22222220",,"","PROCESSED","STP_YES","04/15/2025 02:33:11"
262578,"2025-04-15 00:00:00","IN",33.11,"FEDWIRE","Processing Org","BTRC",,"22222220","Settlement (FED)","100000002","RETURN_INITIATED","STP_YES","04/15/2025 02:37:57"
262580,"2025-04-15 00:00:00","IN",32.96,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","PROCESSED","STP_YES","04/15/2025 02:44:28"
262584,"2025-04-15 00:00:00","IN",35.72,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","PROCESSED","STP_YES","04/15/2025 02:47:44"
262585,"2025-04-15 00:00:00","IN",26.67,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","RETURN_INITIATED","STP_YES","04/15/2025 02:51:04"
262593,"2025-04-15 00:00:00","OUT",14.82,"FEDWIRE","Processing Org","BTRC","Fedwire Settlement GL(FED)","22222220",,"","PROCESSED","STP_YES","04/15/2025 03:00:29"
262594,"2025-04-15 00:00:00","IN",14.82,"FEDWIRE","Processing Org","BTRC",,"22222220","Settlement (FED)","100000002","RETURN_INITIATED","STP_YES","04/15/2025 03:05:12"
262598,"2025-04-15 00:00:00","IN",28.49,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","RETURNED","STP_YES","04/15/2025 03:09:31"
262604,"2025-04-15 00:00:00","OUT",28.49,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,,"PROCESSED","STP_YES","04/15/2025 03:14:39"
262622,"2025-04-15 00:00:00","OUT",32,"FEDWIRE","Consumer","DRRC","SteveePay","112288","Feddex","112233","PROCESSED","STP_YES","04/15/2025 03:38:51"
262630,"2025-04-15 00:00:00","OUT",31.02,"FEDWIRE","Processing Org","BTRC","Fedwire Settlement GL(FED)","22222220",,"","PROCESSED","STP_YES","04/15/2025 03:42:21"
262632,"2025-04-15 00:00:00","IN",31.02,"FEDWIRE","Processing Org","BTRC",,"22222220","Settlement (FED)","100000002","RETURNED","STP_YES","04/15/2025 03:47:06"
262634,"2025-04-15 00:00:00","OUT",31.02,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,"22222220","PROCESSED","STP_YES","04/15/2025 03:51:52"
262644,"2025-04-15 00:00:00","OUT",20.98,"FEDWIRE","Processing Org","BTRC","Fedwire Settlement GL(FED)","22222220",,"","PROCESSED","STP_YES","04/15/2025 04:01:18"
262646,"2025-04-15 00:00:00","IN",20.98,"FEDWIRE","Processing Org","BTRC",,"22222220","Settlement (FED)","100000002","RETURNED","STP_YES","04/15/2025 04:06:05"
262647,"2025-04-15 00:00:00","OUT",20.98,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,"22222220","PROCESSED","STP_YES","04/15/2025 04:10:38"
262651,"2025-04-15 00:00:00","OUT",15.86,"FEDWIRE","Processing Org","BTRD","Settlement (FED)","100000002","FIRST BANK",,"PROCESSED","STP_YES","04/15/2025 04:13:24"
262655,"2025-04-15 00:00:00","IN",41.72,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","RETURNED","STP_YES","04/15/2025 04:32:25"
262656,"2025-04-15 00:00:00","OUT",41.72,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,,"PROCESSED","STP_YES","04/15/2025 04:37:30"
262657,"2025-04-15 00:00:00","OUT",160.77,"FEDWIRE","Processing Org","BTRC","Fedwire Settlement In Progress","22222221",,"","PROCESSED","STP_YES","04/15/2025 04:48:08"
262683,"2025-04-15 00:00:00","OUT",32.19,"FEDWIRE","Corporate","CTRD","AUTOMATION-BLOCK-PAYMENT","8529633","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_NO","04/15/2025 05:20:41"
262691,"2025-04-15 00:00:00","OUT",32.22,"FEDWIRE","Corporate","CTRC","Bentley Automobiles","9901020802","JPMorgan Chase & Co","987654321","PROCESSED","STP_YES","04/15/2025 05:24:56"
262695,"2025-04-15 00:00:00","OUT",17.55,"FEDWIRE","Processing Org","BTRD","Settlement (FED)","100000002","FIRST BANK",,"PROCESSED","STP_YES","04/15/2025 05:28:18"
262697,"2025-04-15 00:00:00","IN",32.19,"FEDWIRE","Corporate","CTRD","AUTOMATION-BLOCK-PAYMENT","8529633","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","04/15/2025 05:29:04"
262698,"2025-04-15 00:00:00","IN",17.55,"FEDWIRE","Processing Org","BTRD",,"100000002","Settlement (FED)","100000002","PROCESSED","STP_YES","04/15/2025 05:34:14"
262699,"2025-04-15 00:00:00","OUT",14.25,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,"","PROCESSED","STP_YES","04/15/2025 05:34:27"
262701,"2025-04-15 00:00:00","IN",35.51,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","RETURNED","STP_YES","04/15/2025 05:35:37"
262702,"2025-04-15 00:00:00","OUT",35.51,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,,"PROCESSED","STP_YES","04/15/2025 05:40:48"
262706,"2025-04-15 00:00:00","OUT",49.1,"FEDWIRE","Corporate","CTRD","Feddex","112233","SteveePay","112288","PROCESSED","STP_YES","04/15/2025 05:43:10"
